id,original_comment,stemmed_comment,toxicity_score,severity_level,category,is_cyberbullying,sample_weight
360,onic selalu di hati,onic selalu hati,0,safe,non-cyberbullying,0,0.529178674351585
361,REQ skrng udah gak kayak dulu..aku pi dah pilih ONIC,req skrng tidak duluaku pi pilih onic,0,safe,non-cyberbullying,0,0.529178674351585
362,wkwkwk 10:25 rinz disetrum sanz,wkwkwk rinz setrum sanz,0,safe,non-cyberbullying,0,0.529178674351585
363,Onic dan hyper impostor wkwkwkwkk,onic hyper impostor wkwkwkwkk,0,safe,non-cyberbullying,0,0.529178674351585
364,Raja dari segala raja.. 🤡🤡,raja segala raja,0,safe,non-cyberbullying,0,0.529178674351585
365,RRQ LAWAK😂😂😂,rrq lawak,0,safe,non-cyberbullying,0,0.529178674351585
366,RRQ DALAM BENCANA,rrq bencana,0,safe,non-cyberbullying,0,0.529178674351585
367,1:48,,0,safe,non-cyberbullying,0,0.529178674351585
368,Penonton rrq dah mulai kurang... Gw kingdom males Skrang gak SE antusias yg lalu lalu,tonton rrq mulai kurang kingdom males skrang se antusias lalu lalu,0,safe,non-cyberbullying,0,0.529178674351585
369,Skylar kejam... 😂😂,skylar kejam,0,safe,non-cyberbullying,0,0.529178674351585
370,mid yang menyedihkan,mid sedih,0,safe,non-cyberbullying,0,0.529178674351585
371,"Cuman bisa bilang ""PANASKAH MANIZZ"" buat rrq",cuma bilang panas manizz buat rrq,0,safe,non-cyberbullying,0,0.529178674351585
372,"Hahahahahahahaha yg empat sibuk lock skylar, yang satu sibuk personal ke sanz😂",hahahahahahahaha empat sibuk lock skylar satu sibuk personal sanz,0,safe,non-cyberbullying,0,0.529178674351585
373,Kalah sama tim ga jago😂,kalau sama tim jago,0,safe,non-cyberbullying,0,0.529178674351585
374,"roaster gonta""i Mulu coba roaster lemon,dyreen/r7,sitsujin,toyy,vyn/naomi udah  cocok jangan ganti""",roaster gontai mulu coba roaster lemondyreenrsitsujintoyyvynnaomi cocok jangan,0,safe,non-cyberbullying,0,0.529178674351585
375,kenapa tidak bermain di pentas ye,tidak main pentas ye,0,safe,non-cyberbullying,0,0.529178674351585
376,Awal kehancuran rrq 😂😂,awal hancur rrq,0,safe,non-cyberbullying,0,0.529178674351585
377,sehat² dah rrq punya jungler jago. malah gk di mainin.,sehat rrq punya jungler jago malah di mainin,0,safe,non-cyberbullying,0,0.529178674351585
378,😂,,0,safe,non-cyberbullying,0,0.529178674351585
379,Sadar ga si di game pertama sama game kedua rinz mati di base pas waktu mau end,sadar si game pertama sama game dua rinz mati base pas waktu mau end,5,moderate_toxic,cyberbullying,1,9.067901234567902
380,Jelas sutsujin masih ada malah mainin player amatiran,jelas sutsujin kasih malah mainin player amatir,0,safe,non-cyberbullying,0,0.529178674351585
381,27:00 salfok sama tempat minum skyler :v,salfok sama tempat minum skyler v,0,safe,non-cyberbullying,0,0.529178674351585
382,RRQ RINZ ? 😂😂😂😂,rrq rinz,0,safe,non-cyberbullying,0,0.529178674351585
383,Dah pindah fans ke onic aja...,pindah fans onic,0,safe,non-cyberbullying,0,0.529178674351585
384,Jungler kgak jelas sering blunder masih dipake buang aja hanyut in dicomberan,jungler kgak jelas sering blunder kasih dipake buang hanyut in comberan,0,safe,non-cyberbullying,0,0.529178674351585
385,Woii RRQ percaya sm gue selama ou mainin zunesh bukanya naik malah menurun perform RRQ🤦‍♂️🤦‍♂️,woii rrq percaya sm sama ou mainin zunesh bukan naik malah turun perform rrq,0,safe,non-cyberbullying,0,0.529178674351585
386,kasian sama caster kingdom 🤣🤣🤣 gak netral bjirr yang menang Onic yang di puji RRQ 🫣🫣🫣,kasi sama caster kingdom netral bjirr memang onic di puji rrq,0,safe,non-cyberbullying,0,0.529178674351585
387,26.40 ☝️😝,,0,safe,non-cyberbullying,0,0.529178674351585
388,"top global recall"" tuh sanz🗿",top global recall tuh sanz,0,safe,non-cyberbullying,0,0.529178674351585
389,Mainkaannnnn sutsujinnnnn,mainkaannnnn sutsujinnnnn,0,safe,non-cyberbullying,0,0.529178674351585
390,Ni jungler rrq pro player apa pemain epic blunder Mulu dah,ni jungler rrq pro player apa main epic blunder mulu,0,safe,non-cyberbullying,0,0.529178674351585
391,"Dari dulu rrq adalah tim hama, player yang sooo jago padahal kenyataannya poke pokee😢",dulu rrq tim hama player sooo jago padahal nyata poke pokee,6,severe_toxic,non-cyberbullying,0,0.529178674351585
392,"Gada lAwan
🎉",gada lawan,0,safe,non-cyberbullying,0,0.529178674351585
393,Gg onic,gg onic,0,safe,non-cyberbullying,0,0.529178674351585
394,Serasa main trio idok sama rinz sama dayyren.. 2 orang gak guna di rrq buang2 waktu,serasa main trio idok sama rinz sama dayyren orang guna rrq buang waktu,0,safe,non-cyberbullying,0,0.529178674351585
395,Ganti juggler baru bisa itu kalau gini trus bisa apa rrq..,juggler baru itu kalau gin terus apa rrq,0,safe,non-cyberbullying,0,0.529178674351585
396,"rqq opset mulu ,pemain dulu blikin woy",rqq opset mulu main dulu blikin woy,0,safe,non-cyberbullying,0,0.529178674351585
397,"KETIKA AYAM BERSABDA



kata rinzz ""MEREKA GA JAGO""


EKWKEKWKWK",ayam sabda kata rinzz tidak jago ekwkekwkwk,0,safe,non-cyberbullying,0,0.529178674351585
398,"Team juara kali ini pasti onic ,. 
Rrq sudah tidak ada harapan karena pemain nya jelek semua 😅",team juara kali pasti onic rrq tidak harap main jelek semua,4,moderate_toxic,cyberbullying,1,9.067901234567902
399,"Jujur gua benci tim rrq 
Love onic",jujur benci tim rrq love onic,0,safe,non-cyberbullying,0,0.529178674351585
400,Ngelepas yss si kacau,ngelepas yss si kalau,0,safe,non-cyberbullying,0,0.529178674351585
401,"Ini rrq di bilang raja, nda lebih dari bahan latihan onic😢😂",rrq bilang raja nda lebih bahan latih onic,0,safe,non-cyberbullying,0,0.529178674351585
402,Toyy miss ulti padahal moskov termasuk dari 4 Hero andalanku aku pun diejek gara-gara itu😢,toyy miss ulti padahal moskov masuk hero andal aku ejek garagara,0,safe,non-cyberbullying,0,0.529178674351585
403,Gimana king ppq sama kingdom nya Masi aman kan😂,bagaimana king ppq sama kingdom mas aman,0,safe,non-cyberbullying,0,0.529178674351585
404,Duh yang kemaren gantiin Skylar di RRQ kek gini maennya😂,duh kemaren gantiin skylar rrq gin maennya,0,safe,non-cyberbullying,0,0.529178674351585
405,"10:30 sanz pencet purify, dyrenn jadi ulti ke lutpi... detail kecil yang lumayan bisa jadi titik perlawanan rrq ke onic🙊",sanz pencet purify dyrenn jadi ulti lutpi detail kecil lumayan jadi titik lawan rrq onic,0,safe,non-cyberbullying,0,0.529178674351585
406,"Pembuktian skaylar,season kemarin banyak yang bilang toy lebih jago. Dan sekarang keliatan siapa yang jago dan bisa gendong. 😜👆",bukti skaylarseason kemarin banyak bilang toy lebih jago sekarang liat siapa jago bisa gendong,0,safe,non-cyberbullying,0,0.529178674351585
407,Rrq poke,rrq poke,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
408,"RRQ Akan bangkit,walaupun Sanz Dan Skylar seperti itu,gue yakin Akan Ada titik balik buat rrq",rrq bangkitwalaupun sanz skylar itugue yakin ada titik balik buat rrq,0,safe,non-cyberbullying,0,0.529178674351585
409,hdeh zuneshh😂,hdeh zuneshh,0,safe,non-cyberbullying,0,0.529178674351585
410,"Onic selain team kuat, mereka juga bisnis sampingan jualan wig",onic team kuat juga bisnis samping jual wig,0,safe,non-cyberbullying,0,0.529178674351585
411,"Waktunya RRQ berbenah, dah gitu aja dari dulu😂",waktu rrq benah gitu dari dulu,0,safe,non-cyberbullying,0,0.529178674351585
412,🤪🤪🤪,,0,safe,non-cyberbullying,0,0.529178674351585
413,day 1 belajar moskov,day ajar moskov,0,safe,non-cyberbullying,0,0.529178674351585
414,RRQ JADI AYAM DEPAN SKYLAR😂BIARKAN BRO MENGGORENG TEAM YANG MEMBUANG DIA DEMI MAINAN(TOY),rrq jadi ayam depan skylarbiarkan bro goreng team memang demi mainantoy,0,safe,non-cyberbullying,0,0.529178674351585
415,Dulu gw kingdom😂tpi stelah liat roaster rrq skrng kek POKE....POKEZCUTE BUANG EMAS DEMI MAINAN(TOY)😂😂,dulu kingdomtpi stelah liat roaster rrq skrng pokepokezcute buang emas mainantoy,0,safe,non-cyberbullying,0,0.529178674351585
416,"Tapi kyknya skylar di match sebelum²nya sebelum lawan rrq sengaja main biasa aja,gk mau nonjolin jatidiri diaa,biar mereka juga nganggapnya biasa aja dan bakal gampang,..tpi pas lawan rrq dikeluarin tuh power skill diaa ampe kena mental si team raja😂😂",kyknya skylar match belum lawan rrq sengaja main ajagk mau nonjolin jatidiri diaabiar juga nganggapnya saja bakal gampangtpi pas lawan rrq dikeluarin tuh power skill diaa karena mental si team raja,0,safe,non-cyberbullying,0,0.529178674351585
417,REQ MM NYA TOLOL,req mm tolol,4,moderate_toxic,cyberbullying,1,9.067901234567902
418,Rinz aman kah?,rinz aman,0,safe,non-cyberbullying,0,0.529178674351585
419,"rrq jgn kan melawan onic dgn pemain legend nya yg mau dapat Mseriesnya .. melawan EVOS Legend aja tetap kalah dri jaman bahula.. mau lemon juga yg main 🤣,pantasan skylar pindah dari rrq timnya sampah, apalagi roasters yg sekarang.. el blunder 🤣",rrq jangan lawan onic main legend mau mseriesnya lawan evos legend tetap kalau jaman bahula mau lemon yang main pantas skylar pindah rrq tim apalagi roasters yang sekarang el blunder,0,safe,non-cyberbullying,0,0.529178674351585
420,L,l,0,safe,non-cyberbullying,0,0.529178674351585
421,si zunes mirip haya di tim kalo saya lagi main solo rank,si zunes mirip haya tim kalau lagi main solo rank,0,safe,non-cyberbullying,0,0.529178674351585
422,26:33 TENGIL BANGET COWO SZE WKWK,tengil banget cowo sze wkwk,0,safe,non-cyberbullying,0,0.529178674351585
423,kingdom baper😝👆🏻,kingdom baper,0,safe,non-cyberbullying,0,0.529178674351585
424,Kemana sutsujinmu RRQ?,sutsujinmu rrq,0,safe,non-cyberbullying,0,0.529178674351585
425,Jelek bgt posisi team fightny rrq.. sumpah main rank aja,jelek banget posisi team fightny rrq sumpah main rank,4,moderate_toxic,cyberbullying,1,9.067901234567902
426,Rrq rrq,rrq rrq,0,safe,non-cyberbullying,0,0.529178674351585
427,Skaylar putus asa gak bisa ngalahin onic .. dan skarang pindah ke onic wkwk pngen megang piala,skaylar putus asa bisa ngalahin onic sekarang pindah onic wkwk pngen memang piala,0,safe,non-cyberbullying,0,0.529178674351585
428,sanz jan gitu kasian rrq,sanz jan gitu kasi rrq,0,safe,non-cyberbullying,0,0.529178674351585
429,Rrq haaaaa kocak🤣🤣🤣,rrq haaaaa kocak,0,safe,non-cyberbullying,0,0.529178674351585
430,Setiap kalimat di video ini terasa tulus dan penuh makna.❤️𝐓𝐈𝐌𝐎𝟒𝐃❤️ Yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi. Sukses selalu buat kamu dan channel ini!,kalimat video asa tulus penuh makna paling aku suka bagaimana kamu bikin tonton rasa nyaman tidak hakim sukses selalu buat kamu channel,0,safe,non-cyberbullying,0,0.529178674351585
431,Bikin senyum sendiri! 𝐓𝐈𝐌𝐎𝟒𝐃,bikin senyum sendiri,0,safe,non-cyberbullying,0,0.529178674351585
432,Keren parah 𝐓𝐈𝐌𝐎𝟒𝐃! Pengen nonton ulang. 👏,keren parah ken nonton ulang,1,minor_negative,non-cyberbullying,0,0.529178674351585
433,Akhirnya yg di tunggu2😁 𝐓𝐈𝐌𝐎𝟒𝐃 gas,akhir di tunggu gas,0,safe,non-cyberbullying,0,0.529178674351585
434,Cakep Kali 𝐓𝐈𝐌𝐎𝟒𝐃,cakep kali,0,safe,non-cyberbullying,0,0.529178674351585
435,"Mantep ⭐𝐓𝐈𝐌𝐎𝟒𝐃⭐ udah jadi kebiasaan, Caerr terusss !!!",mantep jadi biasa caerr terus,0,safe,non-cyberbullying,0,0.529178674351585
436,Semoga video-video kamu selalu menarik dan sukses besar! ⚡𝐓𝐈𝐌𝐎𝟒𝐃⚡ Berkah selalu untuk kamu dan channelmu. ⚡𝐓𝐈𝐌𝐎𝟒𝐃⚡,moga videovideo kamu selalu tarik sukses benar berkah selalu kamu channelmu,0,safe,non-cyberbullying,0,0.529178674351585
437,𝐓𝐈𝐌𝐎𝟒𝐃 kasih sentuhan magis! Gak bisa berhenti nonton. 🙌,kasih sentuh magis bisa henti nonton,0,safe,non-cyberbullying,0,0.529178674351585
438,Mantap! 𝗧𝗶𝗺𝗼𝟰𝗗,mantap,0,safe,non-cyberbullying,0,0.529178674351585
439,"Reactionnya bikin ngakak terus! Sambil ketawa, aku sambil menang di 𝐓𝐈𝐌𝐎𝟒𝐃! 😆🎲",reactionnya bikin ngakak terus ketawa aku memang,0,safe,non-cyberbullying,0,0.529178674351585
440,"Konten seperti ini yang dibutuhkan di YouTube. Sukses terus!,𝐓𝐈𝐌𝐎𝟒𝐃!",konten ini butuh youtube sukses terus,0,safe,non-cyberbullying,0,0.529178674351585
441,Bangun tidur langsung buka ✌𝐓𝐈𝐌𝐎𝟒𝐃✌.,bangun tidur langsung bukan,0,safe,non-cyberbullying,0,0.529178674351585
442,"Kontennya bikin betah, 👵𝐓𝐈𝐌𝐎𝟒𝐃👵 juga bikin betah sampe pagi. 🌄",konten bikin betah bikin betah pagi,0,safe,non-cyberbullying,0,0.529178674351585
443,benci bgt kalo casternya memihak,benci banget kalau casternya pihak,0,safe,non-cyberbullying,0,0.529178674351585
444,Ppffttt baru liat jungler kaya junes,ppffttt baru liat jungler kaya junes,0,safe,non-cyberbullying,0,0.529178674351585
445,😜👆,,0,safe,non-cyberbullying,0,0.529178674351585
446,lagi nunggu kata kata toy lebih jago dari skyalar🤭,nunggu kata kata toy lebih jago skyalar,0,safe,non-cyberbullying,0,0.529178674351585
447,terima kasih buat sonic😂,terima kasih buat sonic,0,safe,non-cyberbullying,0,0.529178674351585
448,"Balikin sutsujin, gak rela kalo sampe gak main 1:01",balikin sutsujin rela kalau tidak main,0,safe,non-cyberbullying,0,0.529178674351585
449,ditutorin main pharsa tuh,ditutorin main pharsa tuh,0,safe,non-cyberbullying,0,0.529178674351585
450,"MENDING MILIH RRQ ATAU SKYLAR?YA MENDING MILIH RRQ LAH,SKYLAR SIAPA?GBLK😂😂😂",mending milih rrq skylarya mending milih rrq lahskylar siapagblk,0,safe,non-cyberbullying,0,0.529178674351585
451,POV : MABAR SATU TEAM SAMA ANOMALI JAM 9 PAGI,pov mabar satu team sama anomali jam pagi,0,safe,non-cyberbullying,0,0.529178674351585
452,😜👆,,0,safe,non-cyberbullying,0,0.529178674351585
453,Bay bay RRQ blundar blunder 👏👏,bay bay rrq blundar blunder,0,safe,non-cyberbullying,0,0.529178674351585
454,🔥🔥,,0,safe,non-cyberbullying,0,0.529178674351585
455,Testh,testh,0,safe,non-cyberbullying,0,0.529178674351585
456,"Rinz terlalu sombong, makan tu darksistem",rinz terlalu sombong tu darksistem,0,safe,non-cyberbullying,0,0.529178674351585
457,"Oiii RRQ jgn SOMBONG jdi tim.. ngata2 in ONIC ga jago! 
Tim klian tuh kliatan kren cma krna ada sutsujin doang cong🤣🤣..",oiii rrq jangan sombong jadi tim ngata in onic jago tim klian tuh kliatan cuma ada sutsujin orang cong,0,safe,non-cyberbullying,0,0.529178674351585
458,2:0🤫🤫,,0,safe,non-cyberbullying,0,0.529178674351585
459,RRQ BOT,rrq bot,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
460,RRQ BOT,rrq bot,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
461,Apalah zunes ga becus main kyk epikk main nya,apa zunes becus main kyk epikk main,0,safe,non-cyberbullying,0,0.529178674351585
462,mampus ppq,mampus ppq,5,moderate_toxic,cyberbullying,1,9.067901234567902
463,"MANA UJINN WOII, YANG BERMASALAH MID NYA YG DIGANTI MALAH UJIN
COBA LIAT MENIT INI COOO 25:15",mana ujinn woii masalah mid yang ganti malah ujin coba liat menit cooo,0,safe,non-cyberbullying,0,0.529178674351585
464,25:15 oakwoakw,oakwoakw,0,safe,non-cyberbullying,0,0.529178674351585
465,Beda 10.000 gold lu mau come back. .mimpi,beda gold kamu mau come back mimpi,0,safe,non-cyberbullying,0,0.529178674351585
466,"Dear pak ap 
Penjualaan skylar dari ewc tapi ttp ae pemain pemain yg kurang jam terbang internasional gimana mau ngejar internasional kalo mental pemain kita kalo ketemu lawan kuat tuh sudah menyerah sblm bertarung minimal rrq buy out yg punya jam bermain di internasional satu atau 2 supaya sisa nya player lokal yg bisa ngimbangin jamin bukan cuma lokal next bakal ada piala Internasional rrq ini komunitas terbesar di indonesia dengan kingdom nya dana dari ewc dana dari penjualan pemain dan dana dari mpl harus nya bisa dong beli 1-2 bintang",dear pak ap penjualaan skylar ewc ttp main main kurang jam terbang internasional bagaimana mau ngejar internasional kalau mental main kalau ketemu lawan kuat tuh serah sblm tarung minimal rrq buy out punya jam main internasional satu saya sisa player lokal ngimbangin jamin bukan cuma lokal next bakal piala internasional rrq komunitas besar indonesia kingdom dana ewc dana jual main dana mpl ya bisa dong beli bintang,0,safe,non-cyberbullying,0,0.529178674351585
467,Jari L untuk apa?,jari l apa,0,safe,non-cyberbullying,0,0.529178674351585
468,😜👆 26:35,,0,safe,non-cyberbullying,0,0.529178674351585
469,ini rrq lagi eror kah?game 1 ngga dapat turtel ataupun lord🤣🤣😂😂,rrq eror kahgame ngga turtel atau lord,0,safe,non-cyberbullying,0,0.529178674351585
470,Rrq tidur aja udah wkwkw,rrq tidur sudah wkwkw,0,safe,non-cyberbullying,0,0.529178674351585
471,"Dyren maju mulu bro, makanan onic hari², plis gw greget pas nonton udh berapa kali mati sendirian di depan😭",dyren maju mulu bro makan onic hari plis greget pas nonton berapa kali mati sendiri depan,5,moderate_toxic,cyberbullying,1,9.067901234567902
472,"25:15 ngapain cobak ha? 🤣🤣🤣 Mid cacat bukan malah di benerin eeee malah ngotakatik exp & jungler nya 🤣🤣🤣🤣🤣  MAKIN TOLOL RRQ

RINZ OUT COK!!!",ngapain cobak ha mid cacat bukan malah benerin eeee malah ngotakatik exp jungler makin tolol rrq rinz out cok,8,severe_toxic,cyberbullying,1,9.067901234567902
473,Jual skayler beli ampas😜🫵,jual skayler beli ampas,4,moderate_toxic,cyberbullying,1,9.067901234567902
474,Udah ya raja rajaanya,ya raja rajaanya,0,safe,non-cyberbullying,0,0.529178674351585
475,kairi kepencet emot😜👈🏻,kairi pencet emot,0,safe,non-cyberbullying,0,0.529178674351585
476,Klo aja junggle nya hazle pasti gak bakal blunder mulu,kalau junggle hazle tidak bakal blunder mulu,0,safe,non-cyberbullying,0,0.529178674351585
477,MLBB X agen ali,mlbb x agen ali,0,safe,non-cyberbullying,0,0.529178674351585
478,RRQ emang gak se ambis Onic ya kalau dilihat-lihat. Atau emang RRQ mencoba peruntungan niruin Liquid id waktu mereka juara ?,rrq memang se ambis onic kalau dilihatlihat memang rrq coba untung niruin liquid id waktu juara,0,safe,non-cyberbullying,0,0.529178674351585
479,Mana nih yg bilang toyy lebih jago dari sekylar,mana nih bilang toyy lebih jago sekylar,0,safe,non-cyberbullying,0,0.529178674351585
480,"Enakan skylar 
Pas di onic klo di rrq wkwk tulang pungung aowkka",skylar pas onic kalau rrq wkwk tulang pungung aowkka,0,safe,non-cyberbullying,0,0.529178674351585
481,Kocak hypr rrq,kocak hypr rrq,0,safe,non-cyberbullying,0,0.529178674351585
482,"Wajarlah caster ga omongin ONIC lagi udah terlalu perfect timnya,ga ada  pembahasan lagi buat ONIC jadi buat para SONIC jgn ngaku fans ONIC kalo caster g ngomongin ONIC malah kesel. Justru caster tuh ngebahas tim yang lagi underperform atau tim yang lagi bermasalah. Jgn bikin malu SONIC dengan komen yang gajelas arahnya,bangga harusnya ONIC gajadi perbincangan caster.",wajar caster omongin onic sudah terlalu perfect timnyaga bahas buat onic jadi buat sonic jangan ngaku fans onic kalau caster g ngomongin onic malah kesel justru caster tuh ngebahas tim lagi underperform tim lagi masalah jangan bikin malu sonic komen gajelas arahnyabangga harus onic jadi bincang caster,0,safe,non-cyberbullying,0,0.529178674351585
483,"Macam lawan anak"" 😂😂",macam lawan anak,0,safe,non-cyberbullying,0,0.529178674351585
484,Kairi kepencet emot😂,kairi pencet emot,0,safe,non-cyberbullying,0,0.529178674351585
485,rrQ menang nangis,rrq memang nang,0,safe,non-cyberbullying,0,0.529178674351585
486,Pengkhianat!!!!,khianat,0,safe,non-cyberbullying,0,0.529178674351585
487,TAMAN BERMAIN KING SANZ,taman main king sanz,0,safe,non-cyberbullying,0,0.529178674351585
488,Coba paus di 26:40😅,coba paus,0,safe,non-cyberbullying,0,0.529178674351585
489,Si Ap nangis di pojokan 😂😂,si ap nang pojok,0,safe,non-cyberbullying,0,0.529178674351585
490,2 kali di takedown di base nya sendiri rinz 🗿,kali takedown base sendiri rinz,0,safe,non-cyberbullying,0,0.529178674351585
491,Jungel RRQ gajelas wkakw,jungel rrq gajelas wkakw,0,safe,non-cyberbullying,0,0.529178674351585
492,Kocak RRQ mau lok sekaylar ga bisa hahaahha,kocak rrq mau lok sekaylar bisa hahaahha,0,safe,non-cyberbullying,0,0.529178674351585
493,"value skylar di onic mah bakal ketauan nnti pas lawan ph, klo lawan lokal udh jelas menang 4 sepuh onic emang monster",value skylar onic mah bakal tau pas lawan ph kalau lawan lokal jelas memang sepuh onic memang monster,0,safe,non-cyberbullying,0,0.529178674351585
494,Srinz top midlane indo saat ini 🔥💪🏻,srinz top midlane indo ini,0,safe,non-cyberbullying,0,0.529178674351585
495,"Ujin knp gak di mainin dah. Trs kenapa hazle gk di mainin, padahal lebih baik hazle dibanding jungler yg baru",ujin knp di mainin terus hazle di mainin padahal lebih baik hazle banding jungler baru,0,safe,non-cyberbullying,0,0.529178674351585
496,"Ada jungler bagus malah g dipake,pantes terakhir juara s9,coachnya aja banyak ngomong",jungler bagus malah g dipakepantes akhir juara scoachnya banyak ngomong,0,safe,non-cyberbullying,0,0.529178674351585
497,Mendingan albert aja di rrq,mending albert di rrq,0,safe,non-cyberbullying,0,0.529178674351585
498,"No respect untuk RRQ, nampak sekali ngincar skylar.",no respect rrq nampak sekali ngincar skylar,0,safe,non-cyberbullying,0,0.529178674351585
499,Bahagia itu PHILIPINA,bahagia philipina,0,safe,non-cyberbullying,0,0.529178674351585
500,Mau onic menang mu lbh bnyk pialanya Tenang RRQ msh di hati. Ga tergiur sma Tim onic yg klas pemainnya bgus2,mau onic memang mu lbh bnyk piala tenang rrq msh hati giur sama tim onic klas main bgus,0,safe,non-cyberbullying,0,0.529178674351585
501,Lim Kocul caster berat ke ppq😂,lim kocul caster berat ppq,0,safe,non-cyberbullying,0,0.529178674351585
502,2:0 kkkkkkk  onic🎉🎉🎉🎉🎉🎉,kkkkkkk onic,0,safe,non-cyberbullying,0,0.529178674351585
503,"kekalahan rrq itu ada pada diren dan idok yg bermain nafsu ,pada akhirnya rrq tumbang terus",kalah rrq ada diren idok main nafsu akhir rrq tumbang terus,0,safe,non-cyberbullying,0,0.529178674351585
504,Onic   世界第一 🎉🎉🎉🎉,onic,0,safe,non-cyberbullying,0,0.529178674351585
505,"Kasian sih kingdom lu tau ga rrq cuma nyari bisnis saja dari player sama hal nya kaya Dortmund di Jerman atau chelsea di Inggris orbitin atau beli pemain stengah mateng udah jadi ya di jual ini semua soal bisnis contoh Albert skylar sekarang onic membangun galacticos nya dulu galacticos pernah di buat evos dengan membeli atimage dan berhasil juara season 7 
Setelah skylar siapa lagi yg akan di jual",kasi sih kingdom kamu tahu rrq cuma nyari bisnis dari player sama kaya dortmund jerman chelsea inggris orbitin beli main stengah mateng jadi jual semua soal bisnis contoh albert skylar sekarang onic bangun galacticos ya dulu galacticos pernah di buat evos beli atimage hasil juara season skylar siapa yang di jual,0,safe,non-cyberbullying,0,0.529178674351585
506,Skylar: akhirnya bisa ngerasain main ber5,skylar akhir ngerasain main ber,0,safe,non-cyberbullying,0,0.529178674351585
507,Gunta ganti pemain terus setiap seson🗿,gunta main terus seson,0,safe,non-cyberbullying,0,0.529178674351585
508,😜👆 mikir kids,mikir kids,0,safe,non-cyberbullying,0,0.529178674351585
509,Kecewa lah ujin gak main. Tapi epic for ONIC. Wleeee ☝️😜,kecewa lah ujin main epic for onic wleeee,0,safe,non-cyberbullying,0,0.529178674351585
510,caster pro rrq😂😂😂😂,caster pro rrq,0,safe,non-cyberbullying,0,0.529178674351585
511,"Sebagai penggemar rrq dri jaman 02 sampai skrg udh pensi main ml karena udh berkeluarga, sehat2 dah RRQ ku , saya tetap mendukung mu",gemar rrq jaman skrg pensi main ml keluarga sehat sudah rrq aku tetap dukung mu,0,safe,non-cyberbullying,0,0.529178674351585
512,udah bagus sutsujin malah di ganti zunesh,bagus sutsujin malah nanti zunesh,0,safe,non-cyberbullying,0,0.529178674351585
513,Idok ngapain aja?,idok ngapain,0,safe,non-cyberbullying,0,0.529178674351585
514,"Moment 23:30 "" cabut cabut cabut anak blonde""",moment cabut cabut cabut anak blonde,0,safe,non-cyberbullying,0,0.529178674351585
515,5:30,,0,safe,non-cyberbullying,0,0.529178674351585
516,Fans skyler meresahkan 😂😂😂 klo yg GG skyler lha kok dulu sama idok sutsujin rinz b aja?,fans skyler resah kalau gg skyler lha kok dulu sama idok sutsujin rinz b,0,safe,non-cyberbullying,0,0.529178674351585
517,#rrq raja kalah mulu ini mah...😂😂😂😂,raja kalau mulu mah,0,safe,non-cyberbullying,0,0.529178674351585
518,MINGGIR SEMUANYAA KASIH PIALA KE ONIC,minggir semuanyaa kasih piala onic,0,safe,non-cyberbullying,0,0.529178674351585
519,casternya berat sebelah wkwk,casternya berat belah wkwk,0,safe,non-cyberbullying,0,0.529178674351585
520,Tim RRQ udh pada totol semua pada maen.,tim rrq totol semua pada maen,0,safe,non-cyberbullying,0,0.529178674351585
521,AURA COMEBACK PPQ? LUCU 😂,aura comeback ppq lucu,0,safe,non-cyberbullying,0,0.529178674351585
522,Kingdom lagi nangis di pojokan,kingdom nang pojok,0,safe,non-cyberbullying,0,0.529178674351585
523,aura kambek? lucu komentatornya,aura kambek lucu komentator,0,safe,non-cyberbullying,0,0.529178674351585
524,Onic playernya monster semua,onic playernya monster semua,0,safe,non-cyberbullying,0,0.529178674351585
525,Ganti gelar rrq jadi raja ompong wkwkwk,gelar rrq jadi raja ompong wkwkwk,0,safe,non-cyberbullying,0,0.529178674351585
526,Jalan kaki,jalan kaki,0,safe,non-cyberbullying,0,0.529178674351585
527,Wkwkkwkwk telor telor jual aj itu tim😂,wkwkkwkwk telor telor jual itu tim,0,safe,non-cyberbullying,0,0.529178674351585
528,"aku suka skylar masuk onic, lbih teamwork dri RRQ yg selalu sombong mcm tahikkk, onic lbih tenAng",aku suka skylar masuk onic lbih teamwork rrq selalu sombong mcm tahikkk onic lbih tenang,0,safe,non-cyberbullying,0,0.529178674351585
529,Rrq bot,rrq bot,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
530,Coba favian feat aeronshiki gak sih rrq,coba favian feat aeronshiki sih rrq,0,safe,non-cyberbullying,0,0.529178674351585
531,Jungler rrq kaga bisa main 😂😂😂,jungler rrq kaga main,0,safe,non-cyberbullying,0,0.529178674351585
532,Onic latihan di tayangin?,onic latih tayangin,0,safe,non-cyberbullying,0,0.529178674351585
533,Onic latihan di tayangin?,onic latih tayangin,0,safe,non-cyberbullying,0,0.529178674351585
534,Zutzujin masih bagus hasel gitu kan enk 2jangler yg hbat itu,zutzujin kasih bagus hasel gitu enk jangler hbat,0,safe,non-cyberbullying,0,0.529178674351585
535,"Ini mah onic lagi yg juara,😂",mah onic yang juara,0,safe,non-cyberbullying,0,0.529178674351585
536,ONIC KING WS🎉❤,onic king ws,0,safe,non-cyberbullying,0,0.529178674351585
