id,original_comment,stemmed_comment,toxicity_score,severity_level,category,is_cyberbullying,sample_weight
443,benci bgt kalo casternya memihak,benci banget kalau casternya pihak,0,safe,non-cyberbullying,0,0.5302240750390829
444,Ppffttt baru liat jungler kaya junes,ppffttt baru liat jungler kaya junes,0,safe,non-cyberbullying,0,0.5302240750390829
445,😜👆,,0,safe,non-cyberbullying,0,0.5302240750390829
446,lagi nunggu kata kata toy lebih jago dari skyalar🤭,nunggu kata kata toy lebih jago skyalar,0,safe,non-cyberbullying,0,0.5302240750390829
447,terima kasih buat sonic😂,terima kasih buat sonic,0,safe,non-cyberbullying,0,0.5302240750390829
448,"Balikin sutsujin, gak rela kalo sampe gak main 1:01",balikin sutsujin rela kalau tidak main,0,safe,non-cyberbullying,0,0.5302240750390829
449,ditutorin main pharsa tuh,ditutorin main pharsa tuh,0,safe,non-cyberbullying,0,0.5302240750390829
450,"MENDING MILIH RRQ ATAU SKYLAR?YA MENDING MILIH RRQ LAH,SKYLAR SIAPA?GBLK😂😂😂",mending milih rrq skylarya mending milih rrq lahskylar siapagblk,0,safe,non-cyberbullying,0,0.5302240750390829
451,POV : MABAR SATU TEAM SAMA ANOMALI JAM 9 PAGI,pov mabar satu team sama anomali jam pagi,0,safe,non-cyberbullying,0,0.5302240750390829
452,😜👆,,0,safe,non-cyberbullying,0,0.5302240750390829
453,Bay bay RRQ blundar blunder 👏👏,bay bay rrq blundar blunder,0,safe,non-cyberbullying,0,0.5302240750390829
454,🔥🔥,,0,safe,non-cyberbullying,0,0.5302240750390829
455,Testh,testh,0,safe,non-cyberbullying,0,0.5302240750390829
456,"Rinz terlalu sombong, makan tu darksistem",rinz terlalu sombong tu darksistem,0,safe,non-cyberbullying,0,0.5302240750390829
457,"Oiii RRQ jgn SOMBONG jdi tim.. ngata2 in ONIC ga jago! 
Tim klian tuh kliatan kren cma krna ada sutsujin doang cong🤣🤣..",oiii rrq jangan sombong jadi tim ngata in onic jago tim klian tuh kliatan cuma ada sutsujin orang cong,0,safe,non-cyberbullying,0,0.5302240750390829
458,2:0🤫🤫,,0,safe,non-cyberbullying,0,0.5302240750390829
459,RRQ BOT,rrq bot,3,moderate_toxic,non-cyberbullying,0,0.5302240750390829
460,RRQ BOT,rrq bot,3,moderate_toxic,non-cyberbullying,0,0.5302240750390829
461,Apalah zunes ga becus main kyk epikk main nya,apa zunes becus main kyk epikk main,0,safe,non-cyberbullying,0,0.5302240750390829
462,mampus ppq,mampus ppq,5,moderate_toxic,cyberbullying,1,8.77155172413793
463,"MANA UJINN WOII, YANG BERMASALAH MID NYA YG DIGANTI MALAH UJIN
COBA LIAT MENIT INI COOO 25:15",mana ujinn woii masalah mid yang ganti malah ujin coba liat menit cooo,0,safe,non-cyberbullying,0,0.5302240750390829
464,25:15 oakwoakw,oakwoakw,0,safe,non-cyberbullying,0,0.5302240750390829
465,Beda 10.000 gold lu mau come back. .mimpi,beda gold kamu mau come back mimpi,0,safe,non-cyberbullying,0,0.5302240750390829
466,"Dear pak ap 
Penjualaan skylar dari ewc tapi ttp ae pemain pemain yg kurang jam terbang internasional gimana mau ngejar internasional kalo mental pemain kita kalo ketemu lawan kuat tuh sudah menyerah sblm bertarung minimal rrq buy out yg punya jam bermain di internasional satu atau 2 supaya sisa nya player lokal yg bisa ngimbangin jamin bukan cuma lokal next bakal ada piala Internasional rrq ini komunitas terbesar di indonesia dengan kingdom nya dana dari ewc dana dari penjualan pemain dan dana dari mpl harus nya bisa dong beli 1-2 bintang",dear pak ap penjualaan skylar ewc ttp main main kurang jam terbang internasional bagaimana mau ngejar internasional kalau mental main kalau ketemu lawan kuat tuh serah sblm tarung minimal rrq buy out punya jam main internasional satu saya sisa player lokal ngimbangin jamin bukan cuma lokal next bakal piala internasional rrq komunitas besar indonesia kingdom dana ewc dana jual main dana mpl ya bisa dong beli bintang,0,safe,non-cyberbullying,0,0.5302240750390829
467,Jari L untuk apa?,jari l apa,0,safe,non-cyberbullying,0,0.5302240750390829
468,😜👆 26:35,,0,safe,non-cyberbullying,0,0.5302240750390829
469,ini rrq lagi eror kah?game 1 ngga dapat turtel ataupun lord🤣🤣😂😂,rrq eror kahgame ngga turtel atau lord,0,safe,non-cyberbullying,0,0.5302240750390829
470,Rrq tidur aja udah wkwkw,rrq tidur sudah wkwkw,0,safe,non-cyberbullying,0,0.5302240750390829
471,"Dyren maju mulu bro, makanan onic hari², plis gw greget pas nonton udh berapa kali mati sendirian di depan😭",dyren maju mulu bro makan onic hari plis greget pas nonton berapa kali mati sendiri depan,5,moderate_toxic,cyberbullying,1,8.77155172413793
472,"25:15 ngapain cobak ha? 🤣🤣🤣 Mid cacat bukan malah di benerin eeee malah ngotakatik exp & jungler nya 🤣🤣🤣🤣🤣  MAKIN TOLOL RRQ

RINZ OUT COK!!!",ngapain cobak ha mid cacat bukan malah benerin eeee malah ngotakatik exp jungler makin tolol rrq rinz out cok,8,severe_toxic,cyberbullying,1,8.77155172413793
473,Jual skayler beli ampas😜🫵,jual skayler beli ampas,4,moderate_toxic,cyberbullying,1,8.77155172413793
474,Udah ya raja rajaanya,ya raja rajaanya,0,safe,non-cyberbullying,0,0.5302240750390829
475,kairi kepencet emot😜👈🏻,kairi pencet emot,0,safe,non-cyberbullying,0,0.5302240750390829
476,"makanya kongdom jgn sok berkuasa & ditakuti dgn cara menghujat player tim lain,yg kalian hujat gak mungkin mukulin kalian satu².makanya dilampiaskan ke tim Oren🤣",makanya kongdom jangan sok kuasa takut cara hujat player tim lainyg kalian hujat mungkin mukulin kalian satumakanya lampias tim oren,0,safe,non-cyberbullying,0,0.5302240750390829
477,Klo aja junggle nya hazle pasti gak bakal blunder mulu,kalau junggle hazle tidak bakal blunder mulu,0,safe,non-cyberbullying,0,0.5302240750390829
478,MLBB X agen ali,mlbb x agen ali,0,safe,non-cyberbullying,0,0.5302240750390829
479,RRQ emang gak se ambis Onic ya kalau dilihat-lihat. Atau emang RRQ mencoba peruntungan niruin Liquid id waktu mereka juara ?,rrq memang se ambis onic kalau dilihatlihat memang rrq coba untung niruin liquid id waktu juara,0,safe,non-cyberbullying,0,0.5302240750390829
480,Mana nih yg bilang toyy lebih jago dari sekylar,mana nih bilang toyy lebih jago sekylar,0,safe,non-cyberbullying,0,0.5302240750390829
481,"Enakan skylar 
Pas di onic klo di rrq wkwk tulang pungung aowkka",skylar pas onic kalau rrq wkwk tulang pungung aowkka,0,safe,non-cyberbullying,0,0.5302240750390829
482,Kocak hypr rrq,kocak hypr rrq,0,safe,non-cyberbullying,0,0.5302240750390829
483,"Wajarlah caster ga omongin ONIC lagi udah terlalu perfect timnya,ga ada  pembahasan lagi buat ONIC jadi buat para SONIC jgn ngaku fans ONIC kalo caster g ngomongin ONIC malah kesel. Justru caster tuh ngebahas tim yang lagi underperform atau tim yang lagi bermasalah. Jgn bikin malu SONIC dengan komen yang gajelas arahnya,bangga harusnya ONIC gajadi perbincangan caster.",wajar caster omongin onic sudah terlalu perfect timnyaga bahas buat onic jadi buat sonic jangan ngaku fans onic kalau caster g ngomongin onic malah kesel justru caster tuh ngebahas tim lagi underperform tim lagi masalah jangan bikin malu sonic komen gajelas arahnyabangga harus onic jadi bincang caster,0,safe,non-cyberbullying,0,0.5302240750390829
484,"Macam lawan anak"" 😂😂",macam lawan anak,0,safe,non-cyberbullying,0,0.5302240750390829
485,Kairi kepencet emot😂,kairi pencet emot,0,safe,non-cyberbullying,0,0.5302240750390829
486,rrQ menang nangis,rrq memang nang,0,safe,non-cyberbullying,0,0.5302240750390829
487,Kenapa ya lemon dulu keluar dari RRQ karna lemon itu udah bukan manusia lagi YTTA,ya lemon dulu keluar rrq lemon sudah bukan manusia ytta,0,safe,non-cyberbullying,0,0.5302240750390829
488,Pengkhianat!!!!,khianat,0,safe,non-cyberbullying,0,0.5302240750390829
489,TAMAN BERMAIN KING SANZ,taman main king sanz,0,safe,non-cyberbullying,0,0.5302240750390829
490,Coba paus di 26:40😅,coba paus,0,safe,non-cyberbullying,0,0.5302240750390829
491,Si Ap nangis di pojokan 😂😂,si ap nang pojok,0,safe,non-cyberbullying,0,0.5302240750390829
492,2 kali di takedown di base nya sendiri rinz 🗿,kali takedown base sendiri rinz,0,safe,non-cyberbullying,0,0.5302240750390829
493,Jungel RRQ gajelas wkakw,jungel rrq gajelas wkakw,0,safe,non-cyberbullying,0,0.5302240750390829
494,Kocak RRQ mau lok sekaylar ga bisa hahaahha,kocak rrq mau lok sekaylar bisa hahaahha,0,safe,non-cyberbullying,0,0.5302240750390829
495,"value skylar di onic mah bakal ketauan nnti pas lawan ph, klo lawan lokal udh jelas menang 4 sepuh onic emang monster",value skylar onic mah bakal tau pas lawan ph kalau lawan lokal jelas memang sepuh onic memang monster,0,safe,non-cyberbullying,0,0.5302240750390829
496,Srinz top midlane indo saat ini 🔥💪🏻,srinz top midlane indo ini,0,safe,non-cyberbullying,0,0.5302240750390829
497,"Ujin knp gak di mainin dah. Trs kenapa hazle gk di mainin, padahal lebih baik hazle dibanding jungler yg baru",ujin knp di mainin terus hazle di mainin padahal lebih baik hazle banding jungler baru,0,safe,non-cyberbullying,0,0.5302240750390829
498,"Ada jungler bagus malah g dipake,pantes terakhir juara s9,coachnya aja banyak ngomong",jungler bagus malah g dipakepantes akhir juara scoachnya banyak ngomong,0,safe,non-cyberbullying,0,0.5302240750390829
499,Mendingan albert aja di rrq,mending albert di rrq,0,safe,non-cyberbullying,0,0.5302240750390829
500,"No respect untuk RRQ, nampak sekali ngincar skylar.",no respect rrq nampak sekali ngincar skylar,0,safe,non-cyberbullying,0,0.5302240750390829
501,Bahagia itu PHILIPINA,bahagia philipina,0,safe,non-cyberbullying,0,0.5302240750390829
502,Mau onic menang mu lbh bnyk pialanya Tenang RRQ msh di hati. Ga tergiur sma Tim onic yg klas pemainnya bgus2,mau onic memang mu lbh bnyk piala tenang rrq msh hati giur sama tim onic klas main bgus,0,safe,non-cyberbullying,0,0.5302240750390829
503,Lim Kocul caster berat ke ppq😂,lim kocul caster berat ppq,0,safe,non-cyberbullying,0,0.5302240750390829
504,2:0 kkkkkkk  onic🎉🎉🎉🎉🎉🎉,kkkkkkk onic,0,safe,non-cyberbullying,0,0.5302240750390829
505,"kekalahan rrq itu ada pada diren dan idok yg bermain nafsu ,pada akhirnya rrq tumbang terus",kalah rrq ada diren idok main nafsu akhir rrq tumbang terus,0,safe,non-cyberbullying,0,0.5302240750390829
506,Onic   世界第一 🎉🎉🎉🎉,onic,0,safe,non-cyberbullying,0,0.5302240750390829
507,"Kasian sih kingdom lu tau ga rrq cuma nyari bisnis saja dari player sama hal nya kaya Dortmund di Jerman atau chelsea di Inggris orbitin atau beli pemain stengah mateng udah jadi ya di jual ini semua soal bisnis contoh Albert skylar sekarang onic membangun galacticos nya dulu galacticos pernah di buat evos dengan membeli atimage dan berhasil juara season 7 
Setelah skylar siapa lagi yg akan di jual",kasi sih kingdom kamu tahu rrq cuma nyari bisnis dari player sama kaya dortmund jerman chelsea inggris orbitin beli main stengah mateng jadi jual semua soal bisnis contoh albert skylar sekarang onic bangun galacticos ya dulu galacticos pernah di buat evos beli atimage hasil juara season skylar siapa yang di jual,0,safe,non-cyberbullying,0,0.5302240750390829
508,Skylar: akhirnya bisa ngerasain main ber5,skylar akhir ngerasain main ber,0,safe,non-cyberbullying,0,0.5302240750390829
509,Gunta ganti pemain terus setiap seson🗿,gunta main terus seson,0,safe,non-cyberbullying,0,0.5302240750390829
510,😜👆 mikir kids,mikir kids,0,safe,non-cyberbullying,0,0.5302240750390829
511,Kecewa lah ujin gak main. Tapi epic for ONIC. Wleeee ☝️😜,kecewa lah ujin main epic for onic wleeee,0,safe,non-cyberbullying,0,0.5302240750390829
512,caster pro rrq😂😂😂😂,caster pro rrq,0,safe,non-cyberbullying,0,0.5302240750390829
513,"Sebagai penggemar rrq dri jaman 02 sampai skrg udh pensi main ml karena udh berkeluarga, sehat2 dah RRQ ku , saya tetap mendukung mu",gemar rrq jaman skrg pensi main ml keluarga sehat sudah rrq aku tetap dukung mu,0,safe,non-cyberbullying,0,0.5302240750390829
514,udah bagus sutsujin malah di ganti zunesh,bagus sutsujin malah nanti zunesh,0,safe,non-cyberbullying,0,0.5302240750390829
515,Idok ngapain aja?,idok ngapain,0,safe,non-cyberbullying,0,0.5302240750390829
516,"Moment 23:30 "" cabut cabut cabut anak blonde""",moment cabut cabut cabut anak blonde,0,safe,non-cyberbullying,0,0.5302240750390829
517,5:30,,0,safe,non-cyberbullying,0,0.5302240750390829
518,Fans skyler meresahkan 😂😂😂 klo yg GG skyler lha kok dulu sama idok sutsujin rinz b aja?,fans skyler resah kalau gg skyler lha kok dulu sama idok sutsujin rinz b,0,safe,non-cyberbullying,0,0.5302240750390829
519,#rrq raja kalah mulu ini mah...😂😂😂😂,raja kalau mulu mah,0,safe,non-cyberbullying,0,0.5302240750390829
520,MINGGIR SEMUANYAA KASIH PIALA KE ONIC,minggir semuanyaa kasih piala onic,0,safe,non-cyberbullying,0,0.5302240750390829
521,casternya berat sebelah wkwk,casternya berat belah wkwk,0,safe,non-cyberbullying,0,0.5302240750390829
522,Tim RRQ udh pada totol semua pada maen.,tim rrq totol semua pada maen,0,safe,non-cyberbullying,0,0.5302240750390829
523,AURA COMEBACK PPQ? LUCU 😂,aura comeback ppq lucu,0,safe,non-cyberbullying,0,0.5302240750390829
524,Kingdom lagi nangis di pojokan,kingdom nang pojok,0,safe,non-cyberbullying,0,0.5302240750390829
525,aura kambek? lucu komentatornya,aura kambek lucu komentator,0,safe,non-cyberbullying,0,0.5302240750390829
526,Onic playernya monster semua,onic playernya monster semua,0,safe,non-cyberbullying,0,0.5302240750390829
527,Ganti gelar rrq jadi raja ompong wkwkwk,gelar rrq jadi raja ompong wkwkwk,0,safe,non-cyberbullying,0,0.5302240750390829
528,Jalan kaki,jalan kaki,0,safe,non-cyberbullying,0,0.5302240750390829
529,Wkwkkwkwk telor telor jual aj itu tim😂,wkwkkwkwk telor telor jual itu tim,0,safe,non-cyberbullying,0,0.5302240750390829
530,"aku suka skylar masuk onic, lbih teamwork dri RRQ yg selalu sombong mcm tahikkk, onic lbih tenAng",aku suka skylar masuk onic lbih teamwork rrq selalu sombong mcm tahikkk onic lbih tenang,0,safe,non-cyberbullying,0,0.5302240750390829
531,Rrq bot,rrq bot,3,moderate_toxic,non-cyberbullying,0,0.5302240750390829
532,Coba favian feat aeronshiki gak sih rrq,coba favian feat aeronshiki sih rrq,0,safe,non-cyberbullying,0,0.5302240750390829
533,Jungler rrq kaga bisa main 😂😂😂,jungler rrq kaga main,0,safe,non-cyberbullying,0,0.5302240750390829
534,Onic latihan di tayangin?,onic latih tayangin,0,safe,non-cyberbullying,0,0.5302240750390829
535,Onic latihan di tayangin?,onic latih tayangin,0,safe,non-cyberbullying,0,0.5302240750390829
536,Zutzujin masih bagus hasel gitu kan enk 2jangler yg hbat itu,zutzujin kasih bagus hasel gitu enk jangler hbat,0,safe,non-cyberbullying,0,0.5302240750390829
537,"Ini mah onic lagi yg juara,😂",mah onic yang juara,0,safe,non-cyberbullying,0,0.5302240750390829
538,ONIC KING WS🎉❤,onic king ws,0,safe,non-cyberbullying,0,0.5302240750390829
539,"Ganti tittle dong jangan raja dari segala raja, udah ga pantes",tittle dong jangan raja segala raja tidak pantes,0,safe,non-cyberbullying,0,0.5302240750390829
540,5:47 play off,play off,0,safe,non-cyberbullying,0,0.5302240750390829
541,rrq main apa,rrq main apa,0,safe,non-cyberbullying,0,0.5302240750390829
542,perubahan anjai ererqi,ubah anja ererqi,0,safe,non-cyberbullying,0,0.5302240750390829
543,ppq ayam😂,ppq ayam,0,safe,non-cyberbullying,0,0.5302240750390829
544,Jungler roamnya makin blunder haha😅,jungler roamnya makin blunder haha,0,safe,non-cyberbullying,0,0.5302240750390829
545,haduh RRQ RRQ,haduh rrq rrq,0,safe,non-cyberbullying,0,0.5302240750390829
546,😜👆,,0,safe,non-cyberbullying,0,0.5302240750390829
547,Idok ngapain woi nafsu,idok ngapain woi nafsu,0,safe,non-cyberbullying,0,0.5302240750390829
548,gilakk sanz,gilakk sanz,0,safe,non-cyberbullying,0,0.5302240750390829
549,Udh tau udh kalah masih aja main lagi gg gg RRQ,tahu kalau kasih main gg gg rrq,0,safe,non-cyberbullying,0,0.5302240750390829
550,"𝐃𝐎𝐑𝐀𝟕𝟕, cuan terus!",cuan terus,0,safe,non-cyberbullying,0,0.5302240750390829
551,Jepe abis di 𝐃𝐎𝐑𝐀𝟕𝟕,jepe abis,0,safe,non-cyberbullying,0,0.5302240750390829
552,"𝐃𝐎𝐑𝐀𝟕𝟕, auto win terus!",auto win terus,0,safe,non-cyberbullying,0,0.5302240750390829
553,"𝐃𝐎𝐑𝐀𝟕𝟕 emang ga boong, menang terus!",memang boong memang terus,0,safe,non-cyberbullying,0,0.5302240750390829
554,Cuan ga pernah abis di 𝐃𝐎𝐑𝐀𝟕𝟕,cuan pernah abis,0,safe,non-cyberbullying,0,0.5302240750390829
555,"𝐃𝐎𝐑𝐀𝟕𝟕 the best, menang terus!",the best memang terus,0,safe,non-cyberbullying,0,0.5302240750390829
556,Pecah banget di 𝐃𝐎𝐑𝐀𝟕𝟕,pecah banget,0,safe,non-cyberbullying,0,0.5302240750390829
557,"𝐃𝐎𝐑𝐀𝟕𝟕, jepe mulu!",jepe mulu,0,safe,non-cyberbullying,0,0.5302240750390829
558,Huzle ngapain dipinjemkan ke malay,huzle ngapain dipinjemkan malay,0,safe,non-cyberbullying,0,0.5302240750390829
559,Huzle ngapain dipinjemkan ke malay,huzle ngapain dipinjemkan malay,0,safe,non-cyberbullying,0,0.5302240750390829
560,Masih mendingan huzle ga sih,kasih mending huzle sih,0,safe,non-cyberbullying,0,0.5302240750390829
561,Cuan lancar di 𝐃𝐎𝐑𝐀𝟕𝟕,cuan lancar,0,safe,non-cyberbullying,0,0.5302240750390829
562,Jepe ga berhenti di 𝐃𝐎𝐑𝐀𝟕𝟕,jepe henti,0,safe,non-cyberbullying,0,0.5302240750390829
563,"Depo dikit, jadi kaya di 𝐃𝐎𝐑𝐀𝟕𝟕",depo dikit jadi kaya,0,safe,non-cyberbullying,0,0.5302240750390829
564,"Jepe langsung, main di 𝐃𝐎𝐑𝐀𝟕𝟕",jepe langsung main,0,safe,non-cyberbullying,0,0.5302240750390829
565,Cuan lancar di 𝐃𝐎𝐑𝐀𝟕𝟕,cuan lancar,0,safe,non-cyberbullying,0,0.5302240750390829
566,"Kalah di game lain, menang terus di 𝐃𝐎𝐑𝐀𝟕𝟕",kalau game memang terus,0,safe,non-cyberbullying,0,0.5302240750390829
567,"𝐃𝐎𝐑𝐀𝟕𝟕, jackpot tiap hari",jackpot tiap hari,0,safe,non-cyberbullying,0,0.5302240750390829
568,Komentator kebanyakan prediksi jadi ga asik,komentator banyak prediksi jadi asik,0,safe,non-cyberbullying,0,0.5302240750390829
569,ayo dong mpl id global ban diterapin biar ga bosen nonton heronya itu itu mulu,ayo dong mpl id global ban diterapin biar bosen nonton hero itu mulu,0,safe,non-cyberbullying,0,0.5302240750390829
570,RRQ Kaya Ayam SD Yang Warna-Warni🎉🎉🎉,rrq kaya ayam sd warnawarni,0,safe,non-cyberbullying,0,0.5302240750390829
571,10:18 king zunesh 😂,king zunesh,0,safe,non-cyberbullying,0,0.5302240750390829
572,Zuness POKE,zuness poke,3,moderate_toxic,non-cyberbullying,0,0.5302240750390829
573,GENDENGGGG SANZZZZZ,gendengggg sanzzzzz,0,safe,non-cyberbullying,0,0.5302240750390829
574,PPQ mode karantina 3 kata lucu😜👆,ppq mode karantina kata lucu,0,safe,non-cyberbullying,0,0.5302240750390829
575,toy si tombak sumatra,toy si tombak sumatra,0,safe,non-cyberbullying,0,0.5302240750390829
576,"zunesh kalo kata gw mah main ayam aja kalo ga main abu, kocak",zunesh kalau kata mah main ayam kalau main abu kocak,0,safe,non-cyberbullying,0,0.5302240750390829
577,Terbuktikan raja gold lane sesungguhnya siapa? Bang LERR licin kaya lance harithnya good luck ONIC🎉,bukti raja gold lane sungguh siapa bang lerr licin kaya lance harithnya good luck onic,0,safe,non-cyberbullying,0,0.5302240750390829
578,Gila sanz 😂,gila sanz,0,safe,non-cyberbullying,0,0.5302240750390829
579,Di tutorin pharsa sama sanz😂😊,tutorin pharsa sama sanz,0,safe,non-cyberbullying,0,0.5302240750390829
580,Tombak taek,tombak taek,0,safe,non-cyberbullying,0,0.5302240750390829
581,Rrq lawak,rrq lawak,0,safe,non-cyberbullying,0,0.5302240750390829
582,ppq ketarketir,ppq ketarketir,0,safe,non-cyberbullying,0,0.5302240750390829
583,Mid nya jirr harusnya tadi vexana,mid jirr harus tadi vexana,0,safe,non-cyberbullying,0,0.5302240750390829
584,😜👆,,0,safe,non-cyberbullying,0,0.5302240750390829
585,rrq hopeless,rrq hopeless,0,safe,non-cyberbullying,0,0.5302240750390829
586,turunin lgi aja itu zuresn,turunin saja zuresn,0,safe,non-cyberbullying,0,0.5302240750390829
587,royal derbi kek lawan medioker wkwk,royal derbi lawan medioker wkwk,0,safe,non-cyberbullying,0,0.5302240750390829
588,09:11 kek publik main rank asal buka ulti😅,publik main rank asal bukan ulti,0,safe,non-cyberbullying,0,0.5302240750390829
589,"Rins 2x mati di base, gokil onic😂",rins x mati base gokil onic,5,moderate_toxic,cyberbullying,1,8.77155172413793
590,"Sdar ga si toyy bela""in pake emblem master asasin buat Skylar lawak",sdar si toyy bain pakai emblem master asasin buat skylar lawak,0,safe,non-cyberbullying,0,0.5302240750390829
591,Kairi puas bgt bantai bantai ppq 😂😂,kairi puas banget bantai bantai ppq,0,safe,non-cyberbullying,0,0.5302240750390829
592,😜👆,,0,safe,non-cyberbullying,0,0.5302240750390829
593,jungler mental tempe rrq,jungler mental tempe rrq,0,safe,non-cyberbullying,0,0.5302240750390829
594,Ngapain SC Sutzujin d ganti....,ngapain sc sutzujin d,0,safe,non-cyberbullying,0,0.5302240750390829
595,Onic iD 2 vs Rrq 0👆😜🤏Mvp-Sanz Coach Adi Coach Cw,onic id vs rrq mvpsanz coach jadi coach cw,0,safe,non-cyberbullying,0,0.5302240750390829
596,PA AP out PAk Ap out  kingdom ganti nama jd kongdom,pa ap out pak ap out kingdom nama jadi kongdom,0,safe,non-cyberbullying,0,0.5302240750390829
597,"8:48 personal banget😂 eh malah meninggoy,beda kelas emang😂😂",personal banget eh malah meninggoybeda kelas memang,0,safe,non-cyberbullying,0,0.5302240750390829
598,Bklan d bntai abis d playoff..,bukan d bntai abis d playoff,0,safe,non-cyberbullying,0,0.5302240750390829
599,Jungler ganti sutsujin aja,jungler sutsujin,0,safe,non-cyberbullying,0,0.5302240750390829
600,😝👆🏻,,0,safe,non-cyberbullying,0,0.5302240750390829
601,Jual imo beli sayap buat terbang,jual imo beli buat terbang,0,safe,non-cyberbullying,0,0.5302240750390829
602,Dyreen OUT. Gak Guna lagi,dyreen out guna,0,safe,non-cyberbullying,0,0.5302240750390829
603,Raja segala raja badut maksudnya😂,raja segala raja badut maksud,0,safe,non-cyberbullying,0,0.5302240750390829
604,Sang raja taek rrq rrq,sang raja taek rrq rrq,0,safe,non-cyberbullying,0,0.5302240750390829
605,"Setingan basah nih kayanya rq,, 
Basah keringat di ayamin terus,, 😢
Paraaaah genti jungler",ting basah nih kaya rq basah keringat ayamin terus paraaaah genti jungler,0,safe,non-cyberbullying,0,0.5302240750390829
606,Aura comeback koccak🤣,aura comeback koccak,0,safe,non-cyberbullying,0,0.5302240750390829
607,😜👆2-0 BOSS!,boss,0,safe,non-cyberbullying,0,0.5302240750390829
608,Rinz jelek kali mainnya pp,rinz jelek kali main pp,4,moderate_toxic,cyberbullying,1,8.77155172413793
609,"mage rrq tololl , kebanyakan bacot timing ultinya ga di pake",mage rrq tololl banyak bacot timing ultinya di pakai,2,minor_negative,non-cyberbullying,0,0.5302240750390829
610,"performa dyren kayak beda dri season kemarin, apakah gara² YTTA ajee",performa dyren beda season kemarin gara ytta ajee,0,safe,non-cyberbullying,0,0.5302240750390829
611,Lutpi dan skylar nge sarkas😂😂,lutpi skylar nge sarkas,0,safe,non-cyberbullying,0,0.5302240750390829
612,Skylar itu pemain berharga apalagi kalau di tempa/di gabung sama pemain lama/jago kaya Kairi & Sanz bisa sama-sama kuat & memperkuat kemampuan tinggal persaingan sehat aja di dalam team Onic siapa yang jago dyalah yang berhak bertahan tapi kalau jago kemudian masuk team jelek/yang bisa merusak kemampuan lebih baik mundur dari team karena sayang kemampuannya bisa hilang kaya Lemon yg di gantikan Clay dulu padahal dulu bukan salah lemon tapi salah teamnya yg belum berkembang & belum ada chemistry tapi justru Lemon ga main malah si Clay hahaha,skylar main harga kalau tempadi gabung sama main lamajago kaya kairi sanz samasama kuat kuat mampu tinggal saing sehat di team onic siapa jago dyalah hak tahan kalau jago kemudian masuk team jelekyang rusak mampu lebih baik mundur team saya mampu hilang kaya lemon di ganti clay dulu padahal dulu bukan salah lemon salah teamnya kembang belum ada chemistry justru lemon main malah si clay hahaha,0,safe,non-cyberbullying,0,0.5302240750390829
613,"sanz sangat personal didepan rinz, awokawok",sanz sangat personal depan rinz awokawok,0,safe,non-cyberbullying,0,0.5302240750390829
614,☝🏻😜,,0,safe,non-cyberbullying,0,0.5302240750390829
615,"Nice ler ,mana yang bacotin toy lebih jago daripada skayler wkwkw cuma Hiro dordor doang",nice ler mana bacotin toy lebih jago skayler wkwkw cuma hiro dordor orang,0,safe,non-cyberbullying,0,0.5302240750390829
616,Mulai tercium aura comeback ceunah😂,mulai cium aura comeback ceunah,0,safe,non-cyberbullying,0,0.5302240750390829
617,Wkwkwk di ayam ayam in skylar wkwkwk ppq kocak,wkwkwk ayam ayam in skylar wkwkwk ppq kocak,0,safe,non-cyberbullying,0,0.5302240750390829
618,Puas banget onic bantai²,puas banget onic bantai,0,safe,non-cyberbullying,0,0.5302240750390829
619,Caster nya fans rrq hahahahah kelihatn nya sedih hahaha,caster fans rrq hahahahah kelihatn sedih hahaha,0,safe,non-cyberbullying,0,0.5302240750390829
620,"semua caster kiblatnya ke RRQ😂
kongdom lucu semua anjir😂",semua caster kiblat rrq kongdom lucu semua anjir,1,minor_negative,non-cyberbullying,0,0.5302240750390829
621,Si zunesh main hayabusa di depan pawang nya? Kairi be like: mau di tutorin main haya gak dek? 😜👆,si zunesh main hayabusa depan pawang kairi be like mau tutorin main haya dek,0,safe,non-cyberbullying,0,0.5302240750390829
622,Kangen sanz recal²,kangen sanz recal,0,safe,non-cyberbullying,0,0.5302240750390829
623,23:47 AURA COMEBACK SUDAH TERCIUM 🎉,aura comeback cium,0,safe,non-cyberbullying,0,0.5302240750390829
624,Kacau sih jangler ny rrq.. 😅,kalau sih jangler ny rrq,0,safe,non-cyberbullying,0,0.5302240750390829
625,itu zunesh siapa si?ckck,zunesh siapa sickck,0,safe,non-cyberbullying,0,0.5302240750390829
626,RRQ dark sistem,rrq dark sistem,0,safe,non-cyberbullying,0,0.5302240750390829
627,badut badut hahahaha,badut badut hahahaha,0,safe,non-cyberbullying,0,0.5302240750390829
628,Ini ibaratnya dulu los galaticos mendatangkan messi waktu ronaldo cs lg jaya2nya 👑,ibarat dulu los galaticos datang messi waktu ronaldo cs jaya,0,safe,non-cyberbullying,0,0.5302240750390829
629,Gg skylar yuhu,gg skylar yuhu,0,safe,non-cyberbullying,0,0.5302240750390829
